2750.12	2052.144	9557.745	5579.889	6686.263	9098.275	7401.149	8527.725	7939.305	7031.376	305.221	77.256	27.459	3535.954	4999.115	3949.514	3510.91	6030.665	7071.939	6908.648	7294.414	63.161	35.154	6260.305	5247.527	6129.018	6121.555	5233.324	5974.375	9228.261	5602.709	49.719	105.515	83.005	8.439	40.383	36.889	44.41	83.057
2555.241	1894.449	9589.521	5732.585	6620.171	9041.627	7399.281	8455.389	7961.304	7047.15	302.574	-4.187	-17.481	3208.728	4650.22	3806.711	3259.825	6085.191	7137.29	6686.859	6978.396	52.353	82.637	6099.989	5271.38	6280.941	6174.385	5414.527	6072.995	9333.841	5706.8	52.249	129.89	79.494	9.688	154.481	73.858	8.347	91.54
5541.375	5494.381	944.347	597.488	1046.676	689.208	391.51	625.179	517.853	402.575	5661.577	4526.61	0.925	6520.63	8586.443	6116.947	5731.983	781.784	524.769	5842.154	9862.008	74.79	71.533	437.915	281.734	320.711	343.005	472.986	407.982	636.055	547.753	39.405	189.076	158.058	49.308	60.57	2750.892	1425.046	2670.426
2955.734	2646.77	6331.896	3004.814	3839.027	5019.768	4170.42	4829.039	4785.788	4063.636	6032.662	5401.775	-4.931	3303.545	4613.087	3225.525	2799.382	2745.438	3155.586	4541.206	5732.666	73.116	7.86	2603.49	2175.553	2657.248	2535.48	2595.574	2341.201	4494.32	2296.118	54.969	101.092	49.092	41.848	97.691	4546.802	2497.111	4788.564
2915.67	2394.333	6705.387	3253.636	4035.981	5249.937	4268.637	5049.54	4944.923	4222.78	6302.448	5362.979	20.53	3034.137	4320.835	3088.069	2668.092	2927.497	3364.16	4481.06	5612.258	82.447	65.804	2768.11	2274.964	2879.293	2702.462	2839.639	2508.576	4817.02	2452.281	19.648	74.883	66.779	47.772	138.357	4573.917	2595.547	4867.045
2744.115	2226.389	6955.066	3413.938	4153.573	5612.71	4606.941	5408.622	5167.384	4473.086	6168.953	5297.479	-15.367	2819.079	4103.589	2987.627	2502.023	3104.619	3598.399	4453.08	5339.052	51.441	6.21	3083.231	2503.101	3039.147	2831.932	2860.681	2671.695	5152.389	2702.663	26.239	102.452	78.553	52.33	5.425	4449.639	2520.788	4741.321
2768.374	2207.042	7460.112	3946.239	4741.262	6089.12	4770.184	5744.587	5624.986	4797.1	6472.876	5469.665	36.4	2885.196	4102.495	3000.543	2478.567	3273.646	3786.951	4373.949	5279.67	54.036	44.469	3228.809	2673.336	3290.437	3135.297	3064.255	2811.529	5401.313	2930.801	39.72	120.149	47.985	58.59	79.943	4626.966	2599.25	4856.257
2611.249	1964.131	7387.303	3672.788	4609.625	6057.238	4845.892	5896.919	5607.043	4822	6305.697	5440.366	14.033	2818.481	3970.552	2794.158	2380.587	3359.225	4018.895	4356.835	5073.482	85.729	17.373	3337.856	2860.269	3402.726	3190.605	3261.071	2991.062	5696.629	2966.806	25.554	0.567	37.704	48.835	41.709	4591.814	2512.984	4650.408
2518.416	1927.572	7652.918	3911.117	4665.604	6210.359	5013.294	5863.71	5721.906	4956.849	6284.728	5262.771	-22.571	2609.749	3773.66	2731.706	2309.989	3630.359	4143.436	4543.121	5100.388	71.404	25.81	3606.804	3028.649	3633.843	3471.922	3484.287	3215.624	5981.342	3256.971	38.084	32.263	51.365	18.777	64.072	4506.849	2462.853	4706.349
2335.253	1783.717	7760.396	4004.849	4812.746	6286.908	5205.082	6101.06	5856.932	5104.174	6201.681	5174.059	13.822	2449.968	3469.385	2555.333	2131.16	3529.719	4116.377	4368.077	4727.093	39.54	33.999	3592.114	3000.551	3524.278	3406.829	3558.565	3279.901	5939.738	3263.026	15.905	73.17	53.427	61.238	62.116	4273.101	2241.443	4197.008
5185.869	5031.715	1392.101	732.081	1188.366	988.851	649.863	813.245	782.297	626.585	6273.649	5213.344	-1.34	6091.826	7967.421	5764.359	5417.151	920.441	744.733	5555.007	9326.375	56.885	106.678	610.412	365.419	428.292	379.569	586.226	437.536	894.923	633.468	42.792	154.751	109.9	53.161	44.467	3344.647	1814.911	3367.068
4898.677	4673.514	2191.364	1046.876	1539.091	1436.814	1058.711	1271.974	1228.107	1049.464	6828.197	5678.036	-12.519	5875.326	7614.675	5472.875	5059.927	1128.572	1056.251	5392.414	8829.015	69.798	66.736	839.991	515.324	582.036	558.243	762.108	587.082	1163.103	812.587	20.267	136.811	155.994	64.751	116.069	3906.817	2167.194	3925.804
4542.784	4241.175	3108.554	1455.611	1977.745	2062.44	1590.539	1871.986	1891.316	1645.302	6848.301	5824.111	6.863	5230.153	6993.345	4891.906	4520.113	1287.397	1333.998	5293.235	8261.026	86.847	47.219	1061.523	778.939	863.144	794.079	912.271	833.891	1707.654	994.129	19.976	167.427	146.442	25.132	91.208	4285.742	2319.088	4364.159
4274.342	4055.504	4107.768	1854.31	2471.444	2733.762	2148.278	2553.273	2543.882	2187.473	6953.852	5852.769	-11.809	4817.396	6516.505	4637.965	4241.853	1578.347	1765.555	5042.682	7873.735	51.881	15.748	1313.093	1035.226	1147.863	1154.074	1225.707	1058.857	2384.881	1218.849	27.415	121.292	97.18	68.498	88.381	4550.96	2616.366	4839.114
4082.417	3617.072	4869.456	2292.212	2900.682	3402.953	2614.92	3150.256	3114.092	2671.303	6784.165	5848.78	-13.415	4561.246	6094.121	4334.243	3824.605	1941.868	2117.885	4937.529	7326.093	54.759	39.006	1558.692	1201.248	1511.181	1388.955	1517.428	1286.261	2750.515	1441.073	69.871	210.119	159.253	50.686	105.009	4537.809	2562.062	4723.555
3636.761	3369.902	5444.689	2667.234	3333.912	4017.251	3174.602	3728.963	3641.475	3206.776	6955.342	5877.131	12.224	4301.647	5898.664	4126.445	3659.131	2185.79	2448.498	4832.724	7084.322	57.449	13.597	2018.783	1485.854	1758.711	1652.133	1846.588	1600.454	3286.869	1600.572	-10.385	113.935	131.146	49.129	64.071	4723.567	2726.412	5080.241
3374.163	3093.088	5925.149	2926.329	3631.983	4478.778	3538.355	4120.907	4066.209	3514.349	6540.538	5664.083	-13.96	3796.281	5275.177	3637.871	3223.591	2336.525	2731.206	4608.823	6346.377	60.454	38.273	2279.922	1777.271	2178.584	2035.86	2139.121	1964.426	3874.236	1977.397	20.69	109.615	68.126	39.657	89.523	4635.969	2678.611	5062.06
3276.231	2907.506	6615.638	3365.436	4014.798	5083.165	4027.744	4760.058	4575.095	3991.162	6691.665	5755.299	18.291	3638.453	5074.052	3572.094	3134.835	2669.835	3142.645	4713.646	6238.952	14.086	22.026	2533.989	2124.496	2573.095	2397.818	2458.565	2241.587	4469.922	2323.823	36.763	97.98	67.562	54.282	37.093	4802.85	2727.872	5201.012
218.595	116.574	770.747	258.019	376.443	385.754	278.328	318.759	323.359	322.115	6648.344	5902.042	4667.897	256.772	539.004	154.903	165.712	267.404	314.474	350.223	447.383	377.554	633.131	192.666	60.329	165.357	170.063	202.578	113.566	464.629	112.748	45.053	5293.015	5524.123	7038.454	315.246	4097.694	2717.67	4937.685
207.246	141.513	683.025	292.015	339.206	354.129	265.628	316.446	316.435	295.98	6313.9	5621.208	4152.408	158.125	486.519	134.341	165.502	255.135	300.257	305.024	342.414	304.339	522.014	220.06	101.294	253.203	94.3	139.267	98.675	315.778	102.394	10.234	4492.381	4654.717	5973.832	250.299	3802.206	2559.417	4453.747
209.128	114.691	675.45	239.835	300.29	344.225	204.659	265.133	272.616	246.771	6283.429	5516.825	4126.331	226.102	479.99	168.158	185.369	202.392	252.631	350.617	398.416	290.863	478.364	172.334	71.849	174.267	121.247	170.277	94.435	320.645	132.557	59.29	4601.178	4607.577	5970.688	282.836	3803.997	2544.475	4344.719
200.502	158.093	728.989	242.585	313.022	346.512	215.584	286.861	278.57	269.538	6442.152	5654.026	4162.393	206.581	442.275	139.286	152.184	193.325	244.987	344.604	382.054	280.547	539.926	151.912	79.727	177.077	111.82	133.012	177.163	352.304	101.927	43.184	4678.803	4710.596	6144.913	268.32	3896.782	2550.453	4440.456
216.78	191.194	639.157	230.631	268.368	327.095	218.867	278.395	304.202	231.672	6611.476	5722.645	4232.216	217.818	515.641	127.059	140.628	188.775	274.682	304.937	436.969	290.736	557.616	216.326	71.652	155.715	107.708	114.958	111.784	312.849	89.539	27.554	4601.12	4777.655	6266.617	263.552	3848.486	2546.967	4506.765
188.014	134.385	671.498	253.659	300.454	300.651	180.296	249.345	269.014	229.638	6671.83	5743.634	4150.972	164.057	467.562	129.425	191.988	187.49	202.063	302.305	413.942	285.363	484.976	191.687	103.831	198.246	92.92	145.38	98.621	315.756	104.467	30.273	4585.01	4647.948	6021.264	251.386	3876.527	2489.664	4436.219
184.962	118.593	602.325	259.422	316.822	329.022	214.649	256.6	267.519	224.052	6374.459	5596.035	3965.01	183.988	451.361	157.865	119.731	219.144	201.795	333.686	372.82	277.969	492.984	148.98	69.322	152.59	119.218	111.276	119.949	255.651	38.013	51.29	4296.642	4426.422	5721.309	239.455	3729.123	2361.699	4251.59
146.624	109.586	624.703	226.532	310.21	277.426	236.859	218.854	265.599	245.392	6381.936	5560.649	4045.955	220.843	483.63	176.998	197.51	195.136	251.866	299.184	369.821	265.741	490.294	220.294	80.326	153.738	90.063	132.615	118.28	308.203	123.129	68.852	4472.788	4534.52	5814.713	297.943	3807.261	2452.548	4274.456
207.635	172.172	729.141	294.809	381.781	377.923	233.429	338.138	346.201	272.584	6878.794	5967.388	4584.281	190.207	498.653	148.229	168.853	221.692	310.462	329.193	388.052	305.421	582.53	202.673	125.58	184.017	180.574	138.634	120.319	415.243	144.14	13.02	5182.258	5291.258	6865.91	294.471	4058.18	2701.863	4705.793
176.454	128.974	756.511	235.899	335.319	362.541	270.5	291.04	305.946	266.896	6628.452	5922.919	4568.529	192.889	515.526	185.569	195.077	266.337	335.502	320.611	419.226	303.949	613.184	191.452	117.308	205.349	171.265	187.966	156.616	431.649	144.385	39.419	5256.549	5360.8	6827.683	147.744	4131.61	2811.689	4953.754
228.059	154.485	699.943	275.644	335.488	382.478	226.353	317.163	333.908	303.767	6345.355	5698.227	4347.228	232.338	543.357	155.51	144.002	230.365	313.375	349.234	420.508	314.147	500.092	273.484	139.259	144.888	117.858	128.201	157.208	391.819	108.471	55.972	4963.731	5134.727	6616.226	292.787	3971.594	2658.094	4611.357
188.598	129.047	754.572	278.753	354.099	368.87	265.197	326.351	344.573	308.856	6367.702	5685.481	4320.103	255.867	510.666	141.585	197.423	203.257	315.571	299.72	365.028	317.862	559.592	208.066	108.097	190.674	125.021	133.779	153.953	414.682	166.198	27.685	5016.682	5036.874	6520.791	289.229	4112.131	2748.282	4805.623
193.212	163.341	771.089	275.88	339.788	393.439	283.844	342.809	353.003	287.522	6652.756	5911.686	4353.786	242.391	509.153	158.244	148.338	199.484	279.595	352.721	409.939	306.236	510.504	191.166	79.684	200.544	130.141	178.762	142.573	400.653	99.106	62.502	4954.224	5073.635	6514	270.74	4113.838	2722.923	4782.615
186.362	130.919	705.29	271.666	344.73	316.891	229.912	277.698	303.538	266.444	6670.918	5818.887	4247.004	210.86	512.595	126.749	156.414	225.029	280.896	281.014	377.895	264.921	533.989	150.357	68.376	143.115	119.234	153.586	107.135	413.534	81.639	34.871	4819.715	4893.293	6211.374	246.113	3894.094	2539.973	4526.135
195.859	142.401	704.166	260.589	328.852	349.674	226.525	297.659	303.926	284.2	6746.684	6070.645	4299.452	241.866	520.394	139.706	141.374	250.344	268.887	354.089	431.418	285.498	518.754	193.314	65.454	181.775	122.926	141.032	111.541	378.384	57.766	52.531	4742.096	4832.49	6204.273	287.649	3835.972	2517.689	4504.988
186.968	135.253	707.528	277.385	352.364	396.446	256.794	313.318	300.017	276.466	6710.483	5946.282	4246.962	246.417	508.013	142.644	108.001	215.319	244.822	279.954	360.834	281.219	526.343	182.5	31.117	183.223	93.849	121.537	148.53	382.839	148.64	15.907	4799.445	4848.775	6287.527	319.145	3935.903	2580.492	4601.783
99.064	86.981	741.321	383.512	342.433	507.53	338.113	332.499	397.492	299.423	3804.923	3158.703	25.141	74.499	142.384	111.091	94.53	481.099	720.898	213.411	132.256	3631.886	4952.475	354.935	237.188	162.836	248.345	289.971	256.825	539.289	257.999	52.059	64.628	71.731	58.79	73.757	3132.023	1800.047	3332.441
101.336	70.662	741.07	341.75	312.454	481.058	304.656	367.991	398.093	314.988	3788.42	3105.655	53.869	63.005	134.54	108.732	92.627	463.638	729.917	190.821	43.287	3392.28	4710.326	326.25	202.16	187.63	220.243	261.272	252.272	453.805	204.02	4.222	56.213	87.852	59.882	55.858	2806.443	1504.256	2907.19
105.183	44.058	704.479	342.595	305.208	482.604	266.563	338.007	402.676	287.957	3858.768	3134.386	55.777	65.1	98.691	115.641	89.002	423.971	711.825	142.483	101.522	3388.91	4576.014	290.765	191.333	214.738	264.559	288.428	271.821	510.248	235.265	12.793	78.698	68.628	23.217	48.508	2770.019	1498.311	2950.752
67.634	78.417	735.703	333.244	338.53	431.416	357.127	372.296	421.308	318.113	3918.152	3095.755	39.842	104.14	134.376	96.927	60.911	419.604	658.984	160.428	122.427	3523.295	4733.189	338.989	190.46	156.346	209.671	291.105	221.017	497.374	212.648	-12.497	87.763	90.318	35.892	47.988	2804.909	1510.879	2941.158
70.464	44.267	735.631	338.574	342.952	483.08	305.733	359.792	379.367	342.219	3825.346	3094.185	24.115	120.893	119.801	60.597	94.425	425.401	671.325	175.591	98.666	3411.085	4577.351	353.133	143.978	205.696	233.149	267.702	232.627	521.538	221.745	16.842	76.796	41.471	45.47	65.961	2767.932	1467.841	2800.097
82.412	74.168	749.678	363.798	342.056	500.416	313.83	384.705	401.898	314.139	3767.504	3137.701	8.46	79.354	114.652	52.551	39.336	418.73	565.387	191.749	128.058	3510.983	4745.492	392.139	239.126	199.344	232.153	248.802	266.666	466.498	208.798	17.464	33.526	75.869	20.952	66.405	2833.161	1510.886	2856.982
96.319	55.109	768.31	401.063	357.136	478.161	324.246	382.486	365.678	366.498	4022.882	3301.17	31.372	29.591	118.16	105.101	103.081	487.632	694.475	194.887	116.855	3443.768	4764.256	329.561	180.688	230.04	227.484	299.149	231.489	508.319	267.075	40.486	58.91	70.217	74.499	76.488	2726.362	1437.258	2784.741
118.297	75.754	780.555	357.657	389.677	446.898	303.302	339.487	364.616	356.673	4027.95	3260.687	34.115	87.391	134.688	83.977	51.705	416.571	694.703	218.029	174.568	3497.166	4883.342	304.188	173.097	229.773	233.664	330.985	193.762	496.078	252.668	13.223	96.647	77.272	71.675	32.364	2800.257	1396.084	2858.421
85.791	64.137	769.106	370.531	331.006	525.306	323.387	385.763	398.509	275.445	3907.858	3177	21.149	87.281	135.179	92.928	123.398	483.388	695.563	201.536	162.276	3658.543	4965.045	363.941	182.251	263.936	222.088	291.16	256.649	564.457	255.478	91.579	87.654	44.114	50.196	50.55	3163.773	1749.319	3396.242
83.297	55.132	761.248	353.233	331.286	413.948	336.659	356.242	361.55	326.801	3902.663	3171.36	54.389	48.499	137.862	118.606	139.952	494.301	741.855	189.054	115.265	3541.55	4937.752	361.016	221.759	231.994	255.374	288.993	248.765	511.359	251.977	34.193	83.704	54.383	45.287	64.072	2994.609	1622.363	3186.329
80.615	80.591	746.014	363.269	361.727	498.884	342.801	390.621	395.877	341.151	3878.911	3197.191	27.128	66.244	147.882	111.181	103.798	474.734	702.511	221.16	133.803	3490.61	4669.147	344.079	206.021	208.554	249.903	231.947	187.175	499.379	257.34	37.532	62	75.684	75.552	59.079	2913.369	1604.117	3035.328
68.431	55.444	764.606	393.375	358.343	496.636	314.781	376.354	374.389	309.848	3718.917	3057.828	8.8	94.246	133.89	99.361	131.195	469.296	694.46	225.681	128.787	3484.078	4610.266	323.35	216.667	213.962	261.784	237.282	275.394	512.103	201.322	27.266	50.671	61.6	114.427	50.916	2885.846	1584.767	3025.284
66.614	84.762	724.745	368.504	341.729	468.414	308.41	344.169	385.174	328.328	3953.37	3220.079	35.816	63.809	125.472	68.383	101.285	455.053	695.466	162.876	71.875	3497.377	4790.754	356.211	169.281	192.637	170.027	260.424	253.275	490.658	180.836	24.662	70.065	59.322	29.378	27.252	2897.307	1524.821	2982.191
71.184	41.684	743.336	341.864	311.789	449.121	307.449	367.997	385.965	318.426	3839.601	3076.449	13.79	79.589	125.757	114.622	150.118	459.504	651.172	166.527	85.75	3521.509	4770.253	318.702	179.805	193.05	240.109	231.346	207.164	522.99	244.513	10.723	37.575	22.416	46.87	52.028	2811.78	1565.98	3048.772
97.915	45.656	736.012	358.372	312.327	467.181	291.244	343.053	405.459	300.514	3785.55	3170.287	29.088	57.041	147.083	71.591	139.12	434.957	734.908	210.961	120.587	3371.028	4551.037	316.499	215.354	157.432	198.803	209.452	217.878	546.852	218.748	43.942	68.916	122.202	52.502	29.204	2769.821	1489.6	2910.372
100.746	54.175	739.878	359.055	298.661	485.638	302.92	315.343	372.848	318.87	3879.796	3092.12	41.587	54.264	70.864	109.467	108.916	448.474	679.881	182.089	69.591	3373.066	4690.873	341.741	233.911	189.735	194.352	291.131	238.174	489.859	215.089	19.066	124.56	66.582	36.785	38.791	2790.174	1407.191	2901.271
